,Time,Username,Tweet,Polarity,Tweet_Tune
526,2022-05-26 20:53:58+00:00,blackamyrlin,@borgposting This post leads me to believe you are more concerned with getting on a soapbox and proclaiming your moral superiority than you are with engaging in critical analysis of the mentality Americans have around gun ownership.,0.225,1
527,2022-05-26 20:53:58+00:00,KlingerKory,"@MsBlaireWhite Wouldn’t performing a background check on gun sales, by definition, not restrict the freedom of a law-abiding citizen because they haven’t broken any laws and therefore would pass the background check and be able to purchase said gun?",0.04999999999999999,1
528,2022-05-26 20:53:58+00:00,p3achy154321,"@Numbers28 NOR THAT LIE ""A GOOD GUY WITH A GUN WILL STOP A BAD GUY WITH A GUN"". that lie was totally disproven at Uvalde!!!",3.700743415417188e-17,1
529,2022-05-26 20:53:58+00:00,MoeHitchings,"@smerconish @BetoORourke @GovAbbott @AJMazzarelli @SIRIUSXM @SXMPOTUS So…exactly WHEN are we supposed to have this conversation?Its been 10 yrs since Sandy Hook…Columbine was https://t.co/6qMZZAYqE6 long would make the Reps and the NRA most comfortable?WHY was this kid allowed to buy an assault weapon,but not a hand gun?Or a beer?Kind Fd up…No?",0.225,1
530,2022-05-26 20:53:58+00:00,radtrav,"Senator Rob Portman (R-OH) is retiring at the end of this session. Let's call on the senator to step up and vote for better gun control laws. @robportman your vote can help protect children, elders, families and PEOPLE in the USA.",0.5,1
531,2022-05-26 20:53:58+00:00,timbarrus,"SPED kids terrorized. If my kid was disabled or in a wheelchair -- where do these kids hide -- I don't think I could send my kid to public school in Texas. The gun lobby hates kids. They are in the way, kids. Children are in the middle of a culture war, and no one is going home. https://t.co/kLp8ReHTI9",-0.06666666666666667,-1
532,2022-05-26 20:53:57+00:00,Kaylabearden8,@hwinkler4real I'm all for the 2nd amendment but they need to ban them damn automatic guns and have stricter gun laws this is just ridiculous and breaks my heart as a parent I couldn't imagine 💔,-0.16666666666666666,-1
533,2022-05-26 20:53:57+00:00,flkbk,Top gun incroyable,0.5,1
534,2022-05-26 20:53:57+00:00,Bochalls77,"@DonnieB94573408 @hmmm889 @RepThomasMassie Dumbest Tweet ever.  You wanna compare murder rates to those of the USA?  How many knife deaths are there compared to gun murders?  Go 'head Don, look it up, let us know what you find",0.5,1
535,2022-05-26 20:53:57+00:00,bethhall,@bartmanny Yes. Because the ONLY thing a gun is used for is to kill. We use cars and planes and even knives for legitimate uses. Guns are only for killing.,0.0,0
536,2022-05-26 20:53:57+00:00,TexasRose1776,"IYKYK. What would cause gun outrage, more than children dying? Now you know why cops did nothing. So these crooks may gain  complete control. The #2A isn’t just about the right to have guns, as it is about the Gov NOT having the right to infringe on it. https://t.co/G0OjPlRP4B https://t.co/YR4VqHfIpo",0.2928571428571428,1
537,2022-05-26 20:53:57+00:00,BaigLynda,"@Gamer1351338728 @TheNzRocketeer @NewshubPolitics They do now!
Aotearoa is being brought into the light by the PM.
The invitation to speak of our recent experiences  holds value. 
Gun control gangs and social media problems are a threat to our society daily, it needs fixing.
Sharing is caring.
WFPM doing her mahi.",0.10833333333333334,1
538,2022-05-26 20:53:56+00:00,suburbanality,"@Sen_JoeManchin “Do not turn to idols or make for yourselves any gods of cast metal” – Leviticus 19:4

A religion that worships a gun, is idol worship. And not just any idol – but an idol of death, power and domination.",0.0,0
539,2022-05-26 20:53:56+00:00,cocktailrant,"@ummgreenie @SexDrugnRnR @Philmsh79 @DarkMatter2525 @TomiLahren Using the articles that he has posted it’s obvious it’s far less lethal than a gun. It’s an absolutely insane argument. A knife doesn’t enter one side of you, blow out an orange sized hole out of your back before hitting the person behind you.",-0.24444444444444446,-1
540,2022-05-26 20:53:56+00:00,Fab19815667,"@SocOfTwit @gearjammertaco @SeanPatrickTag1 @magaman814 Bombe it's a very easy DIY.
My point is if someone want kill people he can find a solution.
A better protection. For kid with safe zone (bullet proof)teacher training with defensive weapon?

What is going on is very sade but remove gun is not the solution.",0.44083333333333335,1
541,2022-05-26 20:53:56+00:00,bgrake626,@TheBrandonMorse @BetoORourke No he doesn’t.  Abbott and the rest of them haven’t done anything to curb gun violence.,0.0,0
542,2022-05-26 20:53:56+00:00,GoldyRisa,@Gandolf1974 @ResisterDude @Ernie_Zuniga @NatashaBertrand @GovAbbott Gun control to some extent shouldn’t be political,0.0,0
543,2022-05-26 20:53:56+00:00,JayoJs,"@ChuckD82344484 @FoxNews Does the Government also use muskets today? Because I don't think the founding fathers would be that today fighting a tyrannical government with that gun. If you believe the gun is just for deer, then I get where you are coming from.",0.0,0
544,2022-05-26 20:53:56+00:00,Leeroy71,@FoxNews Isnt Chicago a gun free city...ho yeah criminals dont obey laws so its not for them... they can carry guns everywhere,0.4,1
545,2022-05-26 20:53:56+00:00,GiantsMafia17,@kmundis @Greenbean34_ @ezra15602178 @TheNathanMuir @IntelPointAlert @jedimarkus77 Repossess all guns/have a tag on every single weapon to trace back to a owner/Raise the price of all weapons/increase the age limit to own a gun/need to have a background check for mental issues/can have no past history of violence/overall just make it very difficult to own a gun,0.07193877551020408,1
546,2022-05-26 20:53:56+00:00,Justin__NC,"@therealgsj @MSIKI28 @POTUS Bro trust me. If I could I’d snap guns away and be done with it. 

That said, whatever solution we have must be middle ground &amp; include the pro gun side or they’ll fight it and nothing will ever get done. 

It suck’s but that’s the ugly reality of the situation",-0.35,-1
547,2022-05-26 20:53:56+00:00,bacceculo,@ChrisEvans If Sandy Hook wasn't a wake up call to the gun lovers then this massacre my have just the same effect,0.0,0
548,2022-05-26 20:53:56+00:00,neil_nealey,"These represent S.D. at the state &amp; National level.@govkristinoem @SenJohnThune @SenatorRounds @RepDustyJohnson. They support open carry, no permit, no legislation for safe gun laws, sales of assault weapons. Do you think your children are safe in S.D.? So did Uvalde, Tx. Think!",0.375,1
549,2022-05-26 20:53:55+00:00,McclaneVeronica,@SenTomCotton What are you doing to end gun violence?,0.0,0
550,2022-05-26 20:53:55+00:00,abcfu113,Khole kardashian saying we should put millions of dollars for schools to have security no we should’nt have a need for that what we need is #GunControl and the age to purchase a gun to be higher y’all did it for w**d now do it for guns,0.25,1
551,2022-05-26 20:53:55+00:00,David_R_Bailey,"@WiddissCheryl @FrankPonce88 @SonnyCohen @RepTonyGonzales But we already have 20,000 gun laws. What makes you think one or ten more are going to make any difference?",0.25,1
552,2022-05-26 20:53:55+00:00,MarkGus11,"@mattyfspurs @KingJames I don’t own a gun, but that doesn’t mean someone who is a gun enthusiast should have their rights revoked because I or you or whoever isn’t interested or doesn’t think it’s necessary.  The real problem is this kid would have had a harder time getting cold medicine at the pharmacy",0.00535714285714287,1
553,2022-05-26 20:53:55+00:00,FilledIre,"@AH64ApacheR6 @Bagel1k @demowga @xProdR6 How would sensible gun control and red flag laws mean you cannot protect your animals ?
Unless you are a criminal or regularly assualt your wife/gf they would have no effect on you at all.
Or is that is the real issue...",-0.1025,-1
554,2022-05-26 20:53:55+00:00,Christishaw579,"@NRA It is an enormous responsibility to own a gun. Even the military requires gun safety, gun range training prior to being issued a gun. It should be like that for everyone. The NRA use to support that for years. What happened? Greed. #AbbottCruzMassacre",0.125,1
555,2022-05-26 20:53:54+00:00,CopperBronzed,"🌐 #TheWorldIsWatching👁👁
""Gun violence in #America: in graphs"" 🇺🇸  ⇦ why can't you get #GunControlNow ❓❔❓❔
https://t.co/6vwWCEXJgU",0.0,0
556,2022-05-26 20:53:54+00:00,piparent,@jimsciutto Aren’t they supposed to be the good guys with a gun? https://t.co/2RjdkSclMM,0.7,1
557,2022-05-26 20:53:54+00:00,HNathan8675309,"@TeaPainUSA All that said, 4.  Not everyone should be able to get an AR or any gun without SIGNIFICANT background checks and red tape.",0.2916666666666667,1
558,2022-05-26 20:53:54+00:00,RedTruthEriksen,"The more you put out takes like this, the more it looks like you are that fucking desparate to not concede that ""the Left/the Libs/Democrats"" might just be correct about the whole gun control issue. https://t.co/m1Na3mW1y1",0.15000000000000002,1
559,2022-05-26 20:53:54+00:00,RivererUwU,"Society: kids were killed by a terrorist with an AR15. We need gun control.

Cousin fuckers: nah. I love my guns. They can't AMEND the constitution.",0.15,1
560,2022-05-26 20:53:54+00:00,dianne_inkpen,"@TheLynnTimmons To me it is akin to a machine gun. It is certainly designed to hunt humans. People who say they use them to have fun at the gun range I say get a new hobby. Learn to knit. It allows you to keep your hands busy and be meditative, quiets your mind. Anger fades away. Knit!",-0.024870129870129886,-1
561,2022-05-26 20:53:54+00:00,candice57969418,@sec_walters how does adding more guns to the equation help the current situation exactly????? How does one stop a person in full on body armor??? 🤔🤔🤔🤔🤔 Common sense gun laws is not a bad thing nor is it a infringement on your 2nd amendment rights like the abortion band....,0.16428571428571428,1
562,2022-05-26 20:53:54+00:00,akcurry,@laurenboebert Why are you so obsessed with him? It’s kind of creepy and pathetic just like your perv husband and gun obsession.,-0.35,-1
563,2022-05-26 20:53:54+00:00,unrulyhuman,"@MirBahmanyar That's a very minor part.
I don't know what triggers it. But it's not an impulsive access to a gun. More and more you see these psychopaths have spent months planning this shit and writing out their manifestos. That didn't ever use to happen.",0.127,1
564,2022-05-26 20:53:54+00:00,MelHorrocks19,@POTUS A good start - now do gun control!,0.875,1
565,2022-05-26 20:53:53+00:00,decipheringfire,@ITYSL_memes Is that Santa holding a gun?,0.0,0
566,2022-05-26 20:53:53+00:00,grant_eberly,@RealThomasLloyd But if it's a gun store it's a deeper background check plus a filing to the fta for your class a class 3 which you may not get approved for,0.0,0
567,2022-05-26 20:53:53+00:00,freyjawired,"@saffron_back @LadyLisaL @HoustonChron @NRA @coomerchron The NRA lobbying spends 100's of millions to prevent Gun Safety.

Have you looked at the major benefactors of the NRA lobby, or who is their biggest contributors? 

I'll give you a minute,  it tales less to do an internet search.",-0.05208333333333333,-1
568,2022-05-26 20:53:53+00:00,IffyTheDopester,"@WheatonBryon Why does the USA have so many more of these shootings (per capita) ! Because these military grade weapons are legal in USA, they should not be! Same level of mental health problems in other advance nations and no other country has this epidemic of gun violence. Why? They banned !",0.14101562499999998,1
569,2022-05-26 20:53:53+00:00,kevintheeking,"@beegdonkey @SandBlastr09 @borgposting I mean people also own ARs just cause they're gun enthusiasts and have their fun collecting and shooting. That's fine and all, but semi auto rifles like AR-15s shouldn't be able to leave private property (outside of cities) or have mags larger than 15 rounds.",0.18802083333333333,1
570,2022-05-26 20:53:53+00:00,milestougeaux,"@Acyn Every parent in the US who is pissed  about this should locate the gun store nearest to their school, google how to make a Molotov cocktail, and pay the store a visit a 3AM. Cuz the laws arent going to change. People will have to destroy the sources.",-0.2,-1
571,2022-05-26 20:53:53+00:00,CorrineFergg,@VinnyD91 @broodgrillo1 @LegalLatino2022 @byron_c @bigolgeeek @lovelymari89 @DanielMarinKXAN If its harder for them to get a gun then thats better no? I guess walking into a store and buying a gun immediately is the same as having to track down a gun on the streets. All these shooters WERE law abiding citizens before they committed the crimes.,0.06111111111111111,1
572,2022-05-26 20:53:53+00:00,Ciar_Anthony,@POTUS Stay home and create strong anti gun legislation,0.4333333333333333,1
573,2022-05-26 20:53:52+00:00,sanguine_txt,"i love you satellite, i love us. but we are a loaded gun. and the second you start thinking a loaded gun is romantic is the second you stop being like us and start being like them",0.2,1
574,2022-05-26 20:53:52+00:00,19Lyds,"How irresponsible of .@TuckerCarlson 
“So gun control, whether you find the slogans appealing or not, will not stop the next mass shooters.""

I'm sorry but if the potential shooter can't get a gun then the shooting would have been prevented and we'd never know about it!
Right?",0.05714285714285714,1
575,2022-05-26 20:53:52+00:00,Mom3Red,@marcorubio Save lives and DO SOMETHING about gun violence NOW!!! Background checks NOW! Ban Assault weapons NOW!,0.0,0
576,2022-05-26 20:53:52+00:00,BearCov,"The idea of “just arm teachers”…it’s not easy to shoot someone. It’s just not easy. Murder, even under duress is not a natural reflex. Yielding a gun is not easy for everyone.",-0.175,-1
577,2022-05-26 20:53:52+00:00,KJT40941000,"@realAaronReed @RepSpanberger Gun control has been effective around the world. There is none in America, and Americans, including young children, keep dying, and halfwits keep denying what needs to be done.",0.35,1
578,2022-05-26 20:53:52+00:00,Xtel,"His motive;
his social media posts;
his childhood experiences;
which gun he used;
where he bought it;
if it was legally obtained;
how he entered the building;
the number of officers responding;
are all things the press covers after a shooting.
All red herrings.",0.07777777777777778,1
579,2022-05-26 20:53:52+00:00,Harpers,"""...If civilian gun ownership is supposed to be a protection against the power of an overmighty state, it’s at best symbolic. If it’s for protection against other citizens, it doesn’t seem to be working...",0.4375,1
580,2022-05-26 20:53:52+00:00,LavenderK1978,"We don't have a gun problem in this country. We have an evil, Godless, and lack of respect for humanity problem. We have a selfishness, lack of empathy, and weak men problem. (1/3)",-0.6875,-1
581,2022-05-26 20:53:52+00:00,Harpers,"""...or rather of the overbroad interpretation of it that seems to render pragmatic gun control impossible. However long I live here I will never come to think that my liberty requires military hobbyists to have unfettered access to high-powered weaponry...",-0.17007575757575757,-1
582,2022-05-26 20:53:52+00:00,PleasureEthics,Give me the gun in equal and test me on firing it with care.,0.0,0
583,2022-05-26 20:53:51+00:00,ThomasJinLA,@TeaPainUSA My friend in Norway sent me this last night. So many in the world are confused why Americans still have a gun control problem. https://t.co/bSCMK2rYEE,0.033333333333333326,1
584,2022-05-26 20:53:51+00:00,RepJohnLarson,"Hartford Communities That Care has built a force of community members committed to families impacted by gun violence. In 2021, they visited hospitals and crime scenes to serve 210 victims and families. Funding we secured in Congress will allow them to serve even more families. https://t.co/5I3OQhRPKi",0.5,1
585,2022-05-26 20:53:51+00:00,WadeGera,This cause is close to my heart - please sign: https://t.co/P7ZbQOV5T5,0.0,0
586,2022-05-26 20:53:51+00:00,MasonGHarris,"Jesus exemplified “giving up power for love.”

I’m tired of Christian’s wanting to protect their power. Whether that be political power, or their gun’s firepower. 

We weren’t meant to run Babylon.",0.024999999999999994,1
587,2022-05-26 20:53:51+00:00,s8nisqueer,"@VernonForGA It'll just mean that students that want to shoot up schools can jusst start from any room.

Overpower a teacher, take their firearm and kill. No need to go home and grab daddy's gun. Just knock the teacher out, and grab her gun.

Yeah let's put more guns around children.

2/2",0.09375,1
588,2022-05-26 20:53:50+00:00,aroseofthanks,Cowardly act to do this how about do this… since government created them… DND GUN FREE ZONES ON SCHOOL CAMPUSES…. If you were a criminal wouldn’t you go where the GUNS ARE NOT!!! https://t.co/v4lA4IAH2o,-0.190625,-1
589,2022-05-26 20:53:50+00:00,LizaaaDaphne,@__daniivera They shouldn’t be made available to any person who wants them. That’s the whole point. The fact that people are choosing to keep guns easily accessible is the whole reason we’re in these situations constantly. A gun has NO BUSINESS on a school campus.,0.22916666666666666,1
590,2022-05-26 20:53:50+00:00,Shapunkin,"Please, Please, Sign 

We can't wait nor should be pretend this matter is solved by voting in November. 

The party responsible for the blockage of all sensible gun reform legislation cannot be trusted in this or any election.

PLEASE #VoteBlueToSaveOurKids this November. https://t.co/t9Q07XOZzf",0.2,1
591,2022-05-26 20:53:50+00:00,cryoveramask,@jdpeterson1689 Fair enough. But if we keep it simple and what I said earlier 1 in the UK  since 2010. 78 in the USA with many children dead as schools are a massive  target for some reason  . I can’t see beyond this  https://t.co/qrGFz957Il,0.14285714285714285,1
592,2022-05-26 20:53:50+00:00,ModerateCa,I just made a donation to Giffords PAC to reduce gun violence and save lives. https://t.co/hAnuyxNyHn,0.0,0
593,2022-05-26 20:53:50+00:00,AdyTheCat,"@RpsAgainstTrump Good start.  Add Red flag laws, liability for gun owners who fail to secure their firearms/allow access to children and a ban on assault weapons.",0.15,1
594,2022-05-26 20:53:49+00:00,bkparallax,"@johnpavlovitz China has a lower rate of gun homicides, but China doesn't count the people the government in China kills.",0.0,0
595,2022-05-26 20:53:49+00:00,gschoos,"Ole Ryan lost the thread where there was an ARMED trained security office at the school. More bullshit to get around talking about gun reform.

In the wake of Uvalde massacre, Oklahoma education secretary calls for more guns in schools https://t.co/NZgqQDN2zN",0.5,1
596,2022-05-26 20:53:49+00:00,nickmortensen,@KristinKarnitz I've seen it observed that there were already gun laws in place that stopped him from doing this before his 18th birthday &amp; it has really stuck with me as the ultimate shut down response for any assertion gun laws don't work.,0.014814814814814808,1
597,2022-05-26 20:53:49+00:00,stevenWguerin1,no more bloodshed no more Innocent lives being taken enough is enough the gun laws have to change #EnoughIsEnough #GunControlNow,0.0,0
598,2022-05-26 20:53:49+00:00,ScooterMagruder,What organization can I donate to help end gun violence?,0.0,0
599,2022-05-26 20:53:48+00:00,bhydr0,"@ryanspradlin @FantomFiends The thing about an AR is, it’s a semi automatic, just like a handgun. My 9MM has 17 rd magazine and I can extend to 20 legally in FL, so what’s the difference? An AR is not a machine gun. A motivated lunatic can do the same damage with a handgun.",0.1,1
600,2022-05-26 20:53:48+00:00,Pennylo47279396,Congress considering federal 'red flag' gun confiscation law after TX school shooting | American Military News https://t.co/Vlgy3ZHZgR,-0.03333333333333333,-1
601,2022-05-26 20:53:47+00:00,GJOAT51,@SportsTalk1516 @axmantim @4estHoward @Miss_Jera35 @KenDilanianNBC Yeah because a car or a homemade bomb couldn’t have gotten the job done. Acts of terror happen all over the world in different ways all the time. Getting rid of guns won’t stop these atrocities. Actually they’d probably happen more often. Gun laws don’t work look at Chicago,0.16666666666666666,1
602,2022-05-26 20:53:47+00:00,2VNews,Gun Free Zones invite insane shooters. https://t.co/W2bfKXsuW0,-0.3,-1
603,2022-05-26 20:53:47+00:00,Jeremiah23044,"@nadinbrzezinski @ZMiST_Ua Powerful piece. Imagery!! In the UK in 1996 we had the Dunblane Massacre at a primary school. 16 children and one teacher. Dunblane in 30mins from me. Gun laws were changed, schools were secured, staff trained in security protocols. We didn't arm teachers!",0.484375,1
604,2022-05-26 20:53:47+00:00,p_hibby,"@LongJohnRon007 @ChadFarrenburg @QasimRashid Great, so you agree a mental health evaluation should be done before each gun purchase.
Let's reinstitute the assault weapons ban, which also restricted magazine size. Limit ammo purchases. Attestations from co-inhabitants that the person is safe to own/operate a firearm.",0.4000000000000001,1
605,2022-05-26 20:53:47+00:00,brittanyzucker,Clear Creek ISD high school campus under lockdown as precaution after reports of an unloaded gun https://t.co/xxitzoyPkm via @houstonchron,0.13,1
606,2022-05-26 20:53:47+00:00,sivad00selim,@LanceSmith1100 @Bmckelve @NoLieWithBTC @tedcruz gun should be illegal. you don’t need guns.,-0.5,-1
607,2022-05-26 20:53:47+00:00,bigdurtynerd,"@JacksonLahmeyer It's time to abolish the NRA, vote out all pro-Trump GOP supporters, enact sensible gun control, separate church and state and protect your GODDAMN CHILDREN FROM MASS SHOOTINGS!!",0.0,0
608,2022-05-26 20:53:46+00:00,douwesdottir,"@TheEliseRhodes @AndreaTupper @cutzbyjuan @BillFOXLA @ColumbiaBugle * Why keep the border open?

The real issue is  Why do Americans own firearms ... and even more so  automatic wrapoms lile these 

Bloody hell ... gun crazy nation.",-0.016666666666666663,-1
609,2022-05-26 20:53:46+00:00,ShellNoel34,@Squad_Six_Mom Just all so heartbreaking. There are so many questions still need to be answer. Like why no action for awhile etc . Even though we have all these questions still doesnt take away from the fact we need strict gun laws. Also no ome needs to have a Military style weapon.,0.11666666666666665,1
610,2022-05-26 20:53:46+00:00,LorrieZinno,"@hwinkler4real Ok that’s the cowards version of prevention how ‘bout banning weapons of war, background checks, raising the age limit for purchasing guns, required class trading on gun safety &amp; a a written exam after that??????",0.5,1
611,2022-05-26 20:53:46+00:00,AnthonyTuanNgu1,@Sam34_18 @DMcDMuffin Gun don't kill people ! But people get a gun they can kill people ! Today people get mad easily : a quarrel on the street can lead to shooting because have a gun ! We need to adjust the laws to control evil guys carry the guns ! Do you like to marry a hot head man carry the gun ?,-0.20833333333333331,-1
612,2022-05-26 20:53:46+00:00,jimkluth,"Hey @RandPaul the gun lobby has spent $104,456  in support of you. Represent the voters, not the gun lobby, or come November we will https://t.co/8cNUaya2xH #VoteYouOut",-0.1,-1
613,2022-05-26 20:53:46+00:00,lavondoxey,"@NancySara_78 @COWBOY__JESSE01 @melanielynskey Handguns are used to kill far more people in the U.S. than ar15s. It’s not even close. So why the focus on ar15s? And no, they’re not the only gun used in mass shootings. Just the mass shootings the media wants you to hear about.",0.2,1
614,2022-05-26 20:53:46+00:00,WH_Birdy,"Tweet Tweet

Seems Chuck-you wants more kids to die. Maybe Beto, I mean Beta, should yell at him.

https://t.co/rWErwp71XZ",0.12916666666666665,1
615,2022-05-26 20:53:45+00:00,skimpydoo,@urlofcork Gun ownership is not as big as it is in the states. They also brought in stricter legislation after Hungerford and Dunblane. Has America brought in stricter legislation?,0.0,0
616,2022-05-26 20:53:45+00:00,dbriscombe,"Is there no level this woman will not stoop to self-promote? Have some respect. She'll be having her own pop-up anti gun stall next whilst Harry coos in the corner.
https://t.co/p2tVG6YZsS",0.3,1
617,2022-05-26 20:53:45+00:00,SaxonBekah,"@peterkrupa All I need to know is the life of my family member who has had a bullet lodged in his brain for 50 years, and the life of the family member who accidentally shot him when both were children. And, the life of the older sibling who was caring for them the day they found mom's gun.",0.16666666666666666,1
618,2022-05-26 20:53:45+00:00,MichaelKenKen,"“Celebrity worship is weird,” says man groveling over some guy named John with a badge and gun.",-0.5,-1
619,2022-05-26 20:53:45+00:00,MLSteadham,"@MagicIStheGOAT @MadeInTheUSANJ @laurenboebert So I’m guessing no, you can’t.  Isn’t every gun “high powered”?  Even a .22 can kill you, so what guns are classified as “high powered”??  If I’m such an idiot, educate me…",-0.12000000000000001,-1
620,2022-05-26 20:53:44+00:00,TBRaysFan96,"@Mat_Germain_ Why is it that these shootings keep happening in gun free zones, Matt? Cmon man. Stop with the stupid takes. Do you own a gun?",0.0666666666666667,1
621,2022-05-26 20:53:44+00:00,ViridianCos,@stayskepticalll @FrancisMaudeAdv @DutchCloggs @VaushV @Timcast Your government won't though. You have one side calling for gun control and one side calling for thoughts and prayers and armed guards in schools. You're so divided it's not even funny. Current debate aside....who is actually trying to save lives?,0.08333333333333333,1
622,2022-05-26 20:53:44+00:00,LarchmontPatch,The writer is president and CEO of Nuvance Health. https://t.co/q3Aj6yOCey,0.0,0
623,2022-05-26 20:53:44+00:00,terry_ruck,"I remember being in school, and half the guys, and a few girls had gun racks in their trucks with a gun or two. Not once was I worried someone would bring in a gun and shoot! Everyone had access to a gun then! Something changed with people in this country!",-0.2786458333333333,-1
624,2022-05-26 20:53:44+00:00,InqsitorGnerals,@TimRunsHisMouth @LABD777 The leftist in the US of A won’t explain how their colonies are full of massacres and high murder rates. When they are islands with strict gun control laws and they control everything that leaves and enter those islands / archipelago.,0.15333333333333332,1
625,2022-05-26 20:53:44+00:00,ViHero340,@APVKarlG_3 @jimmykimmel Continue supporting the fear mongering crap coming from these politicians who care so much about money than their own people. They want to make it as us trying to have gun laws and gun control to stop these things but instead of trying to make it as us trying to take away all gun,0.062499999999999986,1
626,2022-05-26 20:53:44+00:00,gbob369,@RBReich gun restrictions,0.0,0
627,2022-05-26 20:53:44+00:00,defcee,"Some advice for those who’d like to bring Chicago into conversations about gun violence in response to mass shootings:

shut the fuck up. Just…just shut the fuck up. It’s free, it’s easy…shut the fuck up.",-0.2,-1
628,2022-05-26 20:53:43+00:00,IvabinSpended,Gun control advocates only mean to control the access to guns for average Americans https://t.co/Tk8VfAD3zV,-0.15416666666666667,-1
629,2022-05-26 20:53:43+00:00,Paul_Yeoman,@RhonddaBryant Crazy gun toting man-child wannabe cowboy Americans. I would say fuck em leave the stupid bell ends with their guns and let them shoot each other but its fucking CHILDREN! I wish I was religious because then I could be satisfied they'll burn in hell (not all of them),-0.31071428571428567,-1
630,2022-05-26 20:53:43+00:00,PaulWoods007,"#NRA #2nd Amendment 

TFG 👉

https://t.co/lENpfv2bst",0.0,0
631,2022-05-26 20:53:42+00:00,Tino76347897,Foreigners think Americans are 'bananas' when you explain our gun culture to them: Korea-based American scholar https://t.co/bMY2ax7Ui1 @GregAbbott_TX @SenTedCruz @tedcruz @marcorubio @GOPChairwoman @GOP @TomiLahren @foxnation @FoxNews,0.0,0
632,2022-05-26 20:53:42+00:00,writerhaha,"@JenOnTheBlock7 Hey everyone, the good fit with a gun showed up.",0.55,1
633,2022-05-26 20:53:42+00:00,stephaniehmarin,"Let’s change the language we are using. Instead of “Gun Control” let’s start calling it, “Gun Responsibility”. Make our politicians say the words, “I just voted against Gun Responsibility”.",0.0,0
634,2022-05-26 20:53:42+00:00,jbassset,"@FSpeech75 @WeSears @LadyJayPersists @ModernTemptress So yeah, unless you're a member of an organized militia (hell, even a gun club) then yeah bro, it's limiting.

It also doesn't state that you can keep and bear ANY arms now does it?",0.0,0
635,2022-05-26 20:53:42+00:00,sestraGirl,@TonyGonzales4TX You have never had a sincere conversation about saving lives. Saving guns? Yes. Lives? Never. I can buy a gun in TX easier than I can buy Sudafed. You are the problem. #TonyGonzales,0.5,1
636,2022-05-26 20:53:41+00:00,SwampFoxNPR,"@NyyMae @amyklobuchar You obviously are unfamiliar with the inner workings of a firearm. Educate yourself a little,they pretty much all work the same way.He did not have a military grade weapon, it was a civilian copy. Take away all the scary plastic,put it in a wooden stock. It's every gun out there.",-0.018750000000000003,-1
637,2022-05-26 20:53:41+00:00,JosephAmick1,"@afabulous50 @fany920 @ChrisMurphyCT No. Boston didnt use a gun, neither did oklahoma city or wakeshau, and west virginia used handguns just like chicago. 🤔  it stands to reason that attacks are easier with certain tools.... Ease of access is like saying they took SSRIs. In a way it belies the act.",0.21428571428571427,1
638,2022-05-26 20:53:41+00:00,clifshey,"The National Rifle Association has played a big role in fueling gun violence. 

Thoughts &amp; prayers aren't enough. The NRA MUST cancel their upcoming TX convention out of respect for the communities who have lost their loved ones. 

Sign the petition now⬇️ https://t.co/YYvL1MJ7we",0.2333333333333333,1
639,2022-05-26 20:53:41+00:00,ttwspecial,@SoCalValleyGal @tylerschadegg @POTUS Exactly that’s my point imagine knowing that even if someone does break into your house (because there will always be criminals) they too don’t have access to a gun.,0.25,1
640,2022-05-26 20:53:41+00:00,Schnurpit,"@CameronOttello @ClodaghSnarks @devoutskeptic @rezmeram I'll chime in because millions of people in world think Americans still promoting gun ownership in the face of another mass child murder (from a legally purchased gun), are seriously deluded, dangerous and another brick in the wall of the USAs continuing descent into ash.",-0.24444444444444444,-1
641,2022-05-26 20:53:41+00:00,briggsycoys1,"@paleofuture Every American should be protesting about the gun laws, yet nothing will happen!! Ridiculous country!! Rather live in the Ukraine!!",-0.10258838383838383,-1
642,2022-05-26 20:53:40+00:00,AutisticWooly,@ihfarmall54 @KySportsRadio “I have no argument so I’m gonna say you are scared of a gun that you shoot frequently” - this guy,0.1,1
643,2022-05-26 20:53:40+00:00,WHOOSWHOWHY,"@i_huffman91 I Had A Water 💧 Gun 🔫 As A Kid 
Soaked Everyone 😂😂😂😂",0.0,0
644,2022-05-26 20:53:40+00:00,BrandonNGage,"@MSVailes @Michaelregilio1 @tedcruz Surprise surprise, they do: https://t.co/DcgJnKrSjT",0.0,0
645,2022-05-26 20:53:40+00:00,MattCouchois,@The_Mails @ApeLikeThinkin1 @MAJTOURE Repeal and replace doesn’t mean take all the gun away. Our idea as a culture that everyone should have a gun is lunacy. The kid who shot up the school bought 2 AR-15 and 375 rounds of ammo legally. History does matter. Last year over 20k people died from gun violence,-0.0375,-1
646,2022-05-26 20:53:40+00:00,LouiseBreves,@did87j @AndrewPollackFL The criminals will make their own guns.  Problem still here.  It’s not the guns it’s the mental people behind the gun or whatever they decide to use.,0.033333333333333326,1
647,2022-05-26 20:53:40+00:00,KEBrightbill,"TLC and the Browns are both super secretive and vague about what Kody actually does, presumably because they know full well that it wouldn't play well if casual viewers knew he does the gun show circuit selling guns and gold.",-0.06333333333333337,-1
648,2022-05-26 20:53:40+00:00,Zaberith,"@Vera19573 @kylegriffin1 2/ The NRA, who was receiving blood money from gun manufacturers, was pressured from these manufacturers who foresaw a slump in gun sales if the Assault Weapons Ban of 2013 was passed, in response to Sandy Hook. Gun ownership was already on the decline.

https://t.co/4qcRDImG0o",0.0,0
