,Unnamed: 0,Time,Username,Tweet,Polarity,Tweet_Tune,clean_tweet
495,495,2022-05-26 20:54:03+00:00,Kirk_Laughead,@Maureen55495271 I live in California so I'm already under strict gun laws. Maybe they shouldn't give kids all of those psychotropic drugs. I've been talking about that for almost 20 years. What about obesity. Sugar is killing more people every day than guns in a year...,0.3181818181818182,1, I live in California so I m already under strict gun laws  Maybe they shouldn t give kids all of those psychotropic drugs  I ve been talking about that for almost    years  What about obesity  Sugar is killing more people every day than guns in a year   
496,496,2022-05-26 20:54:03+00:00,msolurin,They're saying the media's covering this shooting to get ppl to attack gun rights. But there were 27 school shootings this year and this is the first many of us have even heard about so that makes no sense. People are upset because another AR15 got a 4th grade class killed,0.1833333333333333,1,They re saying the media s covering this shooting to get ppl to attack gun rights  But there were    school shootings this year and this is the first many of us have even heard about so that makes no sense  People are upset because another AR   got a  th grade class killed
497,497,2022-05-26 20:54:03+00:00,alexxloc,@Travito88 @UnequivocalV @FluffyCuddlyy @Charmingdruid9 @LauraMi29436782 @Bakari45 @Ernie_Zuniga you can’t protect your family with a handgun? if you can’t then you shouldn’t own a gun period,0.6,1,       you can t protect your family with a handgun  if you can t then you shouldn t own a gun period
498,498,2022-05-26 20:54:03+00:00,ummgreenie,"@SexDrugnRnR @cocktailrant @Philmsh79 @DarkMatter2525 @TomiLahren Yeah a nuke might be a bad weapon if ur getting mugged but it has way more destructive potential than any gun you can find on the market. Also if the cost of that freedom is the lives of children just trying to learn and poor people just trying to get by, we need to make changes.",-0.2399999999999999,-1,     Yeah a nuke might be a bad weapon if ur getting mugged but it has way more destructive potential than any gun you can find on the market  Also if the cost of that freedom is the lives of children just trying to learn and poor people just trying to get by  we need to make changes 
499,499,2022-05-26 20:54:02+00:00,DGKelly12,"@JoJoFromJerz @CalltoActivism The NRA, assault gun manufacturers, and assault gun sellers know exactly what they are doing. It’s a death cartel. There’s no other purpose.",0.15625,1,  The NRA  assault gun manufacturers  and assault gun sellers know exactly what they are doing  It s a death cartel  There s no other purpose 
500,500,2022-05-26 20:54:02+00:00,dylgar1,@Pena631 @JeremyAretakis How do we protect sporting events how do we protect air ports how do we protect hospitals armed guards if some mentally ill weirdo wants a gun he’ll find a way to get a gun dude,-0.15,-1,  How do we protect sporting events how do we protect air ports how do we protect hospitals armed guards if some mentally ill weirdo wants a gun he ll find a way to get a gun dude
501,501,2022-05-26 20:54:02+00:00,BluesPetal,"@OccupyDemocrats @GoldfingerMarko Fine. But we have to keep our eye on the ball. The Congress must bypass laws that are pro active - not reactive. Too much focus on the police will be a reckless distraction. Besides, they are human and are being asked to go to a gun fight with a stick.",0.1208333333333333,1,  Fine  But we have to keep our eye on the ball  The Congress must bypass laws that are pro active   not reactive  Too much focus on the police will be a reckless distraction  Besides  they are human and are being asked to go to a gun fight with a stick 
502,502,2022-05-26 20:54:02+00:00,professorfjb,@sandyhook I’m so sorry For your loss. Can’t imagine but please don’t put politics with your sons death. Gun reform using the problem. Bad guys will always find a way. We gotta figure out mental health,-0.4333333333333333,-1, I m so sorry For your loss  Can t imagine but please don t put politics with your sons death  Gun reform using the problem  Bad guys will always find a way  We gotta figure out mental health
503,503,2022-05-26 20:54:02+00:00,dearlyseye,Best weapon is the Bible. Worst weapon is gun,0.0,0,Best weapon is the Bible  Worst weapon is gun
504,504,2022-05-26 20:54:02+00:00,livingvoter1,"@cuteHoe3 @blessedWithSite @douevnlift @BURNITDOWNNNNN @Breaking911 That’s the thing. He passed a background check even tho he was known to the community to be a very troubled and mentally ill individual. You want universal background checks, fine, but they don’t work. Plus if someone wants to kill they’re going to find a gun or a way to kill.",-0.0888888888888888,-1,     That s the thing  He passed a background check even tho he was known to the community to be a very troubled and mentally ill individual  You want universal background checks  fine  but they don t work  Plus if someone wants to kill they re going to find a gun or a way to kill 
505,505,2022-05-26 20:54:02+00:00,dillondoll3,@CurtisHouck I think it is pretty clear that republicans have declared war on young school children by their unwillingness to pass common sense gun reform to keep our children safe.,0.13,1, I think it is pretty clear that republicans have declared war on young school children by their unwillingness to pass common sense gun reform to keep our children safe 
506,506,2022-05-26 20:54:01+00:00,cdniron2015,"@BetheMckenzie Gun rights are SUPER political because #NRA spends MILLIONS to make it political. #TexasSchoolMassacre #DefundThePolice #NRAIsATerroristOrganization #NRABloodMoney 
#NRAownsGOP 
#NRA 
#GunViolence #GunReformNow 
#TexasSchoolMassacre 
#AbbottCruzMassacre https://t.co/wdnIwTvBsr",0.1111111111111111,1, Gun rights are SUPER political because #NRA spends MILLIONS to make it political  #TexasSchoolMassacre #DefundThePolice #NRAIsATerroristOrganization #NRABloodMoney  #NRAownsGOP  #NRA  #GunViolence #GunReformNow  #TexasSchoolMassacre  #AbbottCruzMassacre    t co wdnIwTvBsr
507,507,2022-05-26 20:54:01+00:00,TwiHusband,Mark Kelly delivers profane assessment of 'nuts' US gun policy following horrific mass shooting in Texas - Raw Story - Celebrating 18 Years of Independent Journalism https://t.co/pEi5JIISHj,-0.3076923076923077,-1,Mark Kelly delivers profane assessment of  nuts  US gun policy following horrific mass shooting in Texas   Raw Story   Celebrating    Years of Independent Journalism    t co pEi JIISHj
508,508,2022-05-26 20:54:01+00:00,BlakePhillipsTV,"After the recent tragedies in Texas and New York, the organization held a closed virtual rally today for federal action on gun violence.

@KOMUnews",0.034090909090909,1,After the recent tragedies in Texas and New York  the organization held a closed virtual rally today for federal action on gun violence   
509,509,2022-05-26 20:54:01+00:00,goldenpup2,"Oxford High School students walk out to protest gun violence, support Uvalde
Only 6 short months ago our community was ripped apart by a gunman 😢 we are #oxfordstrong and send our love to #Uvalde https://t.co/vjZYU0w18e",0.165,1,Oxford High School students walk out to protest gun violence  support Uvalde Only   short months ago our community was ripped apart by a gunman   we are #oxfordstrong and send our love to #Uvalde    t co vjZYU w  e
510,510,2022-05-26 20:54:01+00:00,MomWoww,"@SRuhle Will they be doing that at daycares, grocery stores, movie theatre’s, malls, eTc. too?

How about just pass common sense gun laws like every country besides America has? 

These republican politicians are just not willing to give up their NRA donations.  For anything.",-0.2125,-1, Will they be doing that at daycares  grocery stores  movie theatre s  malls  eTc  too   How about just pass common sense gun laws like every country besides America has    These republican politicians are just not willing to give up their NRA donations   For anything 
511,511,2022-05-26 20:54:01+00:00,Yaseen_MUFC,@Sarch11e The response from certain American concerning their gun laws is just devastating to see,-0.2619047619047619,-1, The response from certain American concerning their gun laws is just devastating to see
512,512,2022-05-26 20:54:01+00:00,MnHopes,"@VikingsCymru You are correct, I should have been more clear. We had more gun owners for capita, not more guns.",0.2125,1, You are correct  I should have been more clear  We had more gun owners for capita  not more guns 
513,513,2022-05-26 20:54:01+00:00,truthse47122154,@horizons_kevin @FAroganov @KamVTV How about the 400 kids dying due to gun violence from illegal guns? Why don’t we solve the real issues or are you crying because the media tells you to be. https://t.co/kPjuoEYgAI,-0.15625,-1,   How about the     kids dying due to gun violence from illegal guns  Why don t we solve the real issues or are you crying because the media tells you to be     t co kPjuoEYgAI
514,514,2022-05-26 20:54:01+00:00,SWCC5,Ted Cruz angrily quits interview after being confronted about gun control | Ted Cruz | The Guardian https://t.co/3HaaI6QI0N,-0.5,-1,Ted Cruz angrily quits interview after being confronted about gun control   Ted Cruz   The Guardian    t co  HaaI QI N
515,515,2022-05-26 20:54:00+00:00,p1z4T,It's almost June.... I have done well resisting the urge to buy a gun so far. Given the national circumstances. I'm ok for now.,0.3,1,It s almost June     I have done well resisting the urge to buy a gun so far  Given the national circumstances  I m ok for now 
516,516,2022-05-26 20:54:00+00:00,vblow,@NancyLeeGrahn Republicans did not put the gun in his hands or make him shoot children.,0.0,0, Republicans did not put the gun in his hands or make him shoot children 
517,517,2022-05-26 20:54:00+00:00,JustMe1947,"@GOPChairwoman Back to anything not related to school shooting and COMMON SENSE GUN LAWS! So no thoughts and prayers today huh? With no action, your thoughts and prayers are useless. This meme should help you understand! https://t.co/uuiwg6fh7Y",-0.21,-1, Back to anything not related to school shooting and COMMON SENSE GUN LAWS  So no thoughts and prayers today huh  With no action  your thoughts and prayers are useless  This meme should help you understand     t co uuiwg fh Y
518,518,2022-05-26 20:54:00+00:00,FatBasterd7,@SGTNubgutter @bloccparti @DDR_massa @McJesse There’re almost no laws that are 100% effective but are you really arguing that implementing laws don’t deter the amount of crime? This idea that we shouldn’t pass any legislature unless it’s guaranteed to eradicate gun violence completely is fucking dumb,0.1416666666666667,1,    There re almost no laws that are      effective but are you really arguing that implementing laws don t deter the amount of crime  This idea that we shouldn t pass any legislature unless it s guaranteed to eradicate gun violence completely is fucking dumb
519,519,2022-05-26 20:53:59+00:00,demsocjohnbrown,"@ChubbyPrimate @IDJoe4Congress And yet the one measurable fact is white legal gun ownership per capita in Russia and in the US, why are you discounting that?",0.1,1,  And yet the one measurable fact is white legal gun ownership per capita in Russia and in the US  why are you discounting that 
520,520,2022-05-26 20:53:59+00:00,EM92195306,"@BreitbartNews Republicans:
Abortion ban to stop abortions
Book ban to stop ""woke"" teachings
Gun bans: won't work",0.0,0, Republicans  Abortion ban to stop abortions Book ban to stop  woke  teachings Gun bans  won t work
521,521,2022-05-26 20:53:59+00:00,Mexican_Grogu,"@JokicRolls @Breaking911 Puckle gun. (1718)
Flintlock revolving rifle. (1670)
Matchlock revolver (1580)
Ribauldequin (15th century)
Volley Guns (15th-19th century.

Your argument is invalid.

Google is free.  “You’re such a clown”",0.2,1,  Puckle gun         Flintlock revolving rifle         Matchlock revolver        Ribauldequin    th century  Volley Guns    th   th century   Your argument is invalid   Google is free    You re such a clown 
522,522,2022-05-26 20:53:59+00:00,martykempy,"An absolute pure 80's classic that still puts a massive smile on my face. Everything you expect is here on show. Pure cheese from beginning to end.  

My ★★★½ review of #TopGun on @Letterboxd https://t.co/wvcccqItHQ",0.1825396825396825,1,An absolute pure    s classic that still puts a massive smile on my face  Everything you expect is here on show  Pure cheese from beginning to end     My      review of #TopGun on     t co wvcccqItHQ
523,523,2022-05-26 20:53:59+00:00,GARVEY66,"Why can't we just be One without any labels, try and make peace with one other!.. Gun's will be around but Humanity will not be.. https://t.co/ExuHSXv4Ps",-0.15625,-1,Why can t we just be One without any labels  try and make peace with one other    Gun s will be around but Humanity will not be      t co ExuHSXv Ps
524,524,2022-05-26 20:53:59+00:00,mdj6248,@kyle_plz @johnnymackovic @AkivaMCohen And pretty much all gun control opponents bundle up positions they think are unreasonable in order to oppose any reasonable positions.,0.2166666666666666,1,   And pretty much all gun control opponents bundle up positions they think are unreasonable in order to oppose any reasonable positions 
525,525,2022-05-26 20:53:58+00:00,latinovictoryus,"Our candidates speaking truth to power! 📣

@MaxwellFrostFL: ""They’re here to ensure that this industry makes money despite our children's lives being at risk.""

@danielforaz: ""We need politicians to stop kowtowing to the gun lobby and to the NRA &amp; actually start doing things."" https://t.co/gGKu87e0zj",0.0,0,Our candidates speaking truth to power        They re here to ensure that this industry makes money despite our children s lives being at risk       We need politicians to stop kowtowing to the gun lobby and to the NRA  amp  actually start doing things      t co gGKu  e zj
526,526,2022-05-26 20:53:58+00:00,blackamyrlin,@borgposting This post leads me to believe you are more concerned with getting on a soapbox and proclaiming your moral superiority than you are with engaging in critical analysis of the mentality Americans have around gun ownership.,0.225,1, This post leads me to believe you are more concerned with getting on a soapbox and proclaiming your moral superiority than you are with engaging in critical analysis of the mentality Americans have around gun ownership 
527,527,2022-05-26 20:53:58+00:00,KlingerKory,"@MsBlaireWhite Wouldn’t performing a background check on gun sales, by definition, not restrict the freedom of a law-abiding citizen because they haven’t broken any laws and therefore would pass the background check and be able to purchase said gun?",0.0499999999999999,1, Wouldn t performing a background check on gun sales  by definition  not restrict the freedom of a law abiding citizen because they haven t broken any laws and therefore would pass the background check and be able to purchase said gun 
528,528,2022-05-26 20:53:58+00:00,p3achy154321,"@Numbers28 NOR THAT LIE ""A GOOD GUY WITH A GUN WILL STOP A BAD GUY WITH A GUN"". that lie was totally disproven at Uvalde!!!",3.7007434154171876e-17,1, NOR THAT LIE  A GOOD GUY WITH A GUN WILL STOP A BAD GUY WITH A GUN   that lie was totally disproven at Uvalde   
529,529,2022-05-26 20:53:58+00:00,MoeHitchings,"@smerconish @BetoORourke @GovAbbott @AJMazzarelli @SIRIUSXM @SXMPOTUS So…exactly WHEN are we supposed to have this conversation?Its been 10 yrs since Sandy Hook…Columbine was https://t.co/6qMZZAYqE6 long would make the Reps and the NRA most comfortable?WHY was this kid allowed to buy an assault weapon,but not a hand gun?Or a beer?Kind Fd up…No?",0.225,1,      So exactly WHEN are we supposed to have this conversation Its been    yrs since Sandy Hook Columbine was    t co  qMZZAYqE  long would make the Reps and the NRA most comfortable WHY was this kid allowed to buy an assault weapon but not a hand gun Or a beer Kind Fd up No 
530,530,2022-05-26 20:53:58+00:00,radtrav,"Senator Rob Portman (R-OH) is retiring at the end of this session. Let's call on the senator to step up and vote for better gun control laws. @robportman your vote can help protect children, elders, families and PEOPLE in the USA.",0.5,1,Senator Rob Portman  R OH  is retiring at the end of this session  Let s call on the senator to step up and vote for better gun control laws   your vote can help protect children  elders  families and PEOPLE in the USA 
531,531,2022-05-26 20:53:58+00:00,timbarrus,"SPED kids terrorized. If my kid was disabled or in a wheelchair -- where do these kids hide -- I don't think I could send my kid to public school in Texas. The gun lobby hates kids. They are in the way, kids. Children are in the middle of a culture war, and no one is going home. https://t.co/kLp8ReHTI9",-0.0666666666666666,-1,SPED kids terrorized  If my kid was disabled or in a wheelchair    where do these kids hide    I don t think I could send my kid to public school in Texas  The gun lobby hates kids  They are in the way  kids  Children are in the middle of a culture war  and no one is going home     t co kLp ReHTI 
532,532,2022-05-26 20:53:57+00:00,Kaylabearden8,@hwinkler4real I'm all for the 2nd amendment but they need to ban them damn automatic guns and have stricter gun laws this is just ridiculous and breaks my heart as a parent I couldn't imagine 💔,-0.1666666666666666,-1, I m all for the  nd amendment but they need to ban them damn automatic guns and have stricter gun laws this is just ridiculous and breaks my heart as a parent I couldn t imagine  
533,533,2022-05-26 20:53:57+00:00,flkbk,Top gun incroyable,0.5,1,Top gun incroyable
534,534,2022-05-26 20:53:57+00:00,Bochalls77,"@DonnieB94573408 @hmmm889 @RepThomasMassie Dumbest Tweet ever.  You wanna compare murder rates to those of the USA?  How many knife deaths are there compared to gun murders?  Go 'head Don, look it up, let us know what you find",0.5,1,   Dumbest Tweet ever   You wanna compare murder rates to those of the USA   How many knife deaths are there compared to gun murders   Go  head Don  look it up  let us know what you find
535,535,2022-05-26 20:53:57+00:00,bethhall,@bartmanny Yes. Because the ONLY thing a gun is used for is to kill. We use cars and planes and even knives for legitimate uses. Guns are only for killing.,0.0,0, Yes  Because the ONLY thing a gun is used for is to kill  We use cars and planes and even knives for legitimate uses  Guns are only for killing 
536,536,2022-05-26 20:53:57+00:00,TexasRose1776,"IYKYK. What would cause gun outrage, more than children dying? Now you know why cops did nothing. So these crooks may gain  complete control. The #2A isn’t just about the right to have guns, as it is about the Gov NOT having the right to infringe on it. https://t.co/G0OjPlRP4B https://t.co/YR4VqHfIpo",0.2928571428571428,1,IYKYK  What would cause gun outrage  more than children dying  Now you know why cops did nothing  So these crooks may gain  complete control  The # A isn t just about the right to have guns  as it is about the Gov NOT having the right to infringe on it     t co G OjPlRP B    t co YR VqHfIpo
537,537,2022-05-26 20:53:57+00:00,BaigLynda,"@Gamer1351338728 @TheNzRocketeer @NewshubPolitics They do now!
Aotearoa is being brought into the light by the PM.
The invitation to speak of our recent experiences  holds value. 
Gun control gangs and social media problems are a threat to our society daily, it needs fixing.
Sharing is caring.
WFPM doing her mahi.",0.1083333333333333,1,   They do now  Aotearoa is being brought into the light by the PM  The invitation to speak of our recent experiences  holds value   Gun control gangs and social media problems are a threat to our society daily  it needs fixing  Sharing is caring  WFPM doing her mahi 
538,538,2022-05-26 20:53:56+00:00,suburbanality,"@Sen_JoeManchin “Do not turn to idols or make for yourselves any gods of cast metal” – Leviticus 19:4

A religion that worships a gun, is idol worship. And not just any idol – but an idol of death, power and domination.",0.0,0,  Do not turn to idols or make for yourselves any gods of cast metal    Leviticus       A religion that worships a gun  is idol worship  And not just any idol   but an idol of death  power and domination 
539,539,2022-05-26 20:53:56+00:00,cocktailrant,"@ummgreenie @SexDrugnRnR @Philmsh79 @DarkMatter2525 @TomiLahren Using the articles that he has posted it’s obvious it’s far less lethal than a gun. It’s an absolutely insane argument. A knife doesn’t enter one side of you, blow out an orange sized hole out of your back before hitting the person behind you.",-0.2444444444444444,-1,     Using the articles that he has posted it s obvious it s far less lethal than a gun  It s an absolutely insane argument  A knife doesn t enter one side of you  blow out an orange sized hole out of your back before hitting the person behind you 
540,540,2022-05-26 20:53:56+00:00,Fab19815667,"@SocOfTwit @gearjammertaco @SeanPatrickTag1 @magaman814 Bombe it's a very easy DIY.
My point is if someone want kill people he can find a solution.
A better protection. For kid with safe zone (bullet proof)teacher training with defensive weapon?

What is going on is very sade but remove gun is not the solution.",0.4408333333333333,1,    Bombe it s a very easy DIY  My point is if someone want kill people he can find a solution  A better protection  For kid with safe zone  bullet proof teacher training with defensive weapon   What is going on is very sade but remove gun is not the solution 
541,541,2022-05-26 20:53:56+00:00,bgrake626,@TheBrandonMorse @BetoORourke No he doesn’t.  Abbott and the rest of them haven’t done anything to curb gun violence.,0.0,0,  No he doesn t   Abbott and the rest of them haven t done anything to curb gun violence 
542,542,2022-05-26 20:53:56+00:00,GoldyRisa,@Gandolf1974 @ResisterDude @Ernie_Zuniga @NatashaBertrand @GovAbbott Gun control to some extent shouldn’t be political,0.0,0,     Gun control to some extent shouldn t be political
543,543,2022-05-26 20:53:56+00:00,JayoJs,"@ChuckD82344484 @FoxNews Does the Government also use muskets today? Because I don't think the founding fathers would be that today fighting a tyrannical government with that gun. If you believe the gun is just for deer, then I get where you are coming from.",0.0,0,  Does the Government also use muskets today  Because I don t think the founding fathers would be that today fighting a tyrannical government with that gun  If you believe the gun is just for deer  then I get where you are coming from 
544,544,2022-05-26 20:53:56+00:00,Leeroy71,@FoxNews Isnt Chicago a gun free city...ho yeah criminals dont obey laws so its not for them... they can carry guns everywhere,0.4,1, Isnt Chicago a gun free city   ho yeah criminals dont obey laws so its not for them    they can carry guns everywhere
545,545,2022-05-26 20:53:56+00:00,GiantsMafia17,@kmundis @Greenbean34_ @ezra15602178 @TheNathanMuir @IntelPointAlert @jedimarkus77 Repossess all guns/have a tag on every single weapon to trace back to a owner/Raise the price of all weapons/increase the age limit to own a gun/need to have a background check for mental issues/can have no past history of violence/overall just make it very difficult to own a gun,0.071938775510204,1,      Repossess all guns have a tag on every single weapon to trace back to a owner Raise the price of all weapons increase the age limit to own a gun need to have a background check for mental issues can have no past history of violence overall just make it very difficult to own a gun
546,546,2022-05-26 20:53:56+00:00,Justin__NC,"@therealgsj @MSIKI28 @POTUS Bro trust me. If I could I’d snap guns away and be done with it. 

That said, whatever solution we have must be middle ground &amp; include the pro gun side or they’ll fight it and nothing will ever get done. 

It suck’s but that’s the ugly reality of the situation",-0.35,-1,   Bro trust me  If I could I d snap guns away and be done with it    That said  whatever solution we have must be middle ground  amp  include the pro gun side or they ll fight it and nothing will ever get done    It suck s but that s the ugly reality of the situation
547,547,2022-05-26 20:53:56+00:00,bacceculo,@ChrisEvans If Sandy Hook wasn't a wake up call to the gun lovers then this massacre my have just the same effect,0.0,0, If Sandy Hook wasn t a wake up call to the gun lovers then this massacre my have just the same effect
548,548,2022-05-26 20:53:56+00:00,neil_nealey,"These represent S.D. at the state &amp; National level.@govkristinoem @SenJohnThune @SenatorRounds @RepDustyJohnson. They support open carry, no permit, no legislation for safe gun laws, sales of assault weapons. Do you think your children are safe in S.D.? So did Uvalde, Tx. Think!",0.375,1,These represent S D  at the state  amp  National level      They support open carry  no permit  no legislation for safe gun laws  sales of assault weapons  Do you think your children are safe in S D   So did Uvalde  Tx  Think 
549,549,2022-05-26 20:53:55+00:00,McclaneVeronica,@SenTomCotton What are you doing to end gun violence?,0.0,0, What are you doing to end gun violence 
550,550,2022-05-26 20:53:55+00:00,abcfu113,Khole kardashian saying we should put millions of dollars for schools to have security no we should’nt have a need for that what we need is #GunControl and the age to purchase a gun to be higher y’all did it for w**d now do it for guns,0.25,1,Khole kardashian saying we should put millions of dollars for schools to have security no we should nt have a need for that what we need is #GunControl and the age to purchase a gun to be higher y all did it for w  d now do it for guns
551,551,2022-05-26 20:53:55+00:00,David_R_Bailey,"@WiddissCheryl @FrankPonce88 @SonnyCohen @RepTonyGonzales But we already have 20,000 gun laws. What makes you think one or ten more are going to make any difference?",0.25,1,    But we already have        gun laws  What makes you think one or ten more are going to make any difference 
552,552,2022-05-26 20:53:55+00:00,MarkGus11,"@mattyfspurs @KingJames I don’t own a gun, but that doesn’t mean someone who is a gun enthusiast should have their rights revoked because I or you or whoever isn’t interested or doesn’t think it’s necessary.  The real problem is this kid would have had a harder time getting cold medicine at the pharmacy",0.0053571428571428,1,  I don t own a gun  but that doesn t mean someone who is a gun enthusiast should have their rights revoked because I or you or whoever isn t interested or doesn t think it s necessary   The real problem is this kid would have had a harder time getting cold medicine at the pharmacy
553,553,2022-05-26 20:53:55+00:00,FilledIre,"@AH64ApacheR6 @Bagel1k @demowga @xProdR6 How would sensible gun control and red flag laws mean you cannot protect your animals ?
Unless you are a criminal or regularly assualt your wife/gf they would have no effect on you at all.
Or is that is the real issue...",-0.1025,-1,    How would sensible gun control and red flag laws mean you cannot protect your animals   Unless you are a criminal or regularly assualt your wife gf they would have no effect on you at all  Or is that is the real issue   
554,554,2022-05-26 20:53:55+00:00,Christishaw579,"@NRA It is an enormous responsibility to own a gun. Even the military requires gun safety, gun range training prior to being issued a gun. It should be like that for everyone. The NRA use to support that for years. What happened? Greed. #AbbottCruzMassacre",0.125,1, It is an enormous responsibility to own a gun  Even the military requires gun safety  gun range training prior to being issued a gun  It should be like that for everyone  The NRA use to support that for years  What happened  Greed  #AbbottCruzMassacre
555,555,2022-05-26 20:53:54+00:00,CopperBronzed,"🌐 #TheWorldIsWatching👁👁
""Gun violence in #America: in graphs"" 🇺🇸  ⇦ why can't you get #GunControlNow ❓❔❓❔
https://t.co/6vwWCEXJgU",0.0,0,  #TheWorldIsWatching    Gun violence in #America  in graphs        why can t you get #GunControlNow         t co  vwWCEXJgU
556,556,2022-05-26 20:53:54+00:00,piparent,@jimsciutto Aren’t they supposed to be the good guys with a gun? https://t.co/2RjdkSclMM,0.7,1, Aren t they supposed to be the good guys with a gun     t co  RjdkSclMM
557,557,2022-05-26 20:53:54+00:00,HNathan8675309,"@TeaPainUSA All that said, 4.  Not everyone should be able to get an AR or any gun without SIGNIFICANT background checks and red tape.",0.2916666666666667,1, All that said      Not everyone should be able to get an AR or any gun without SIGNIFICANT background checks and red tape 
558,558,2022-05-26 20:53:54+00:00,RedTruthEriksen,"The more you put out takes like this, the more it looks like you are that fucking desparate to not concede that ""the Left/the Libs/Democrats"" might just be correct about the whole gun control issue. https://t.co/m1Na3mW1y1",0.15,1,The more you put out takes like this  the more it looks like you are that fucking desparate to not concede that  the Left the Libs Democrats  might just be correct about the whole gun control issue     t co m Na mW y 
559,559,2022-05-26 20:53:54+00:00,RivererUwU,"Society: kids were killed by a terrorist with an AR15. We need gun control.

Cousin fuckers: nah. I love my guns. They can't AMEND the constitution.",0.15,1,Society  kids were killed by a terrorist with an AR    We need gun control   Cousin fuckers  nah  I love my guns  They can t AMEND the constitution 
560,560,2022-05-26 20:53:54+00:00,dianne_inkpen,"@TheLynnTimmons To me it is akin to a machine gun. It is certainly designed to hunt humans. People who say they use them to have fun at the gun range I say get a new hobby. Learn to knit. It allows you to keep your hands busy and be meditative, quiets your mind. Anger fades away. Knit!",-0.0248701298701298,-1, To me it is akin to a machine gun  It is certainly designed to hunt humans  People who say they use them to have fun at the gun range I say get a new hobby  Learn to knit  It allows you to keep your hands busy and be meditative  quiets your mind  Anger fades away  Knit 
561,561,2022-05-26 20:53:54+00:00,candice57969418,@sec_walters how does adding more guns to the equation help the current situation exactly????? How does one stop a person in full on body armor??? 🤔🤔🤔🤔🤔 Common sense gun laws is not a bad thing nor is it a infringement on your 2nd amendment rights like the abortion band....,0.1642857142857142,1, how does adding more guns to the equation help the current situation exactly      How does one stop a person in full on body armor          Common sense gun laws is not a bad thing nor is it a infringement on your  nd amendment rights like the abortion band    
562,562,2022-05-26 20:53:54+00:00,akcurry,@laurenboebert Why are you so obsessed with him? It’s kind of creepy and pathetic just like your perv husband and gun obsession.,-0.35,-1, Why are you so obsessed with him  It s kind of creepy and pathetic just like your perv husband and gun obsession 
563,563,2022-05-26 20:53:54+00:00,unrulyhuman,"@MirBahmanyar That's a very minor part.
I don't know what triggers it. But it's not an impulsive access to a gun. More and more you see these psychopaths have spent months planning this shit and writing out their manifestos. That didn't ever use to happen.",0.127,1, That s a very minor part  I don t know what triggers it  But it s not an impulsive access to a gun  More and more you see these psychopaths have spent months planning this shit and writing out their manifestos  That didn t ever use to happen 
564,564,2022-05-26 20:53:54+00:00,MelHorrocks19,@POTUS A good start - now do gun control!,0.875,1, A good start   now do gun control 
565,565,2022-05-26 20:53:53+00:00,decipheringfire,@ITYSL_memes Is that Santa holding a gun?,0.0,0, Is that Santa holding a gun 
566,566,2022-05-26 20:53:53+00:00,grant_eberly,@RealThomasLloyd But if it's a gun store it's a deeper background check plus a filing to the fta for your class a class 3 which you may not get approved for,0.0,0, But if it s a gun store it s a deeper background check plus a filing to the fta for your class a class   which you may not get approved for
567,567,2022-05-26 20:53:53+00:00,freyjawired,"@saffron_back @LadyLisaL @HoustonChron @NRA @coomerchron The NRA lobbying spends 100's of millions to prevent Gun Safety.

Have you looked at the major benefactors of the NRA lobby, or who is their biggest contributors? 

I'll give you a minute,  it tales less to do an internet search.",-0.0520833333333333,-1,     The NRA lobbying spends     s of millions to prevent Gun Safety   Have you looked at the major benefactors of the NRA lobby  or who is their biggest contributors    I ll give you a minute   it tales less to do an internet search 
568,568,2022-05-26 20:53:53+00:00,IffyTheDopester,"@WheatonBryon Why does the USA have so many more of these shootings (per capita) ! Because these military grade weapons are legal in USA, they should not be! Same level of mental health problems in other advance nations and no other country has this epidemic of gun violence. Why? They banned !",0.1410156249999999,1, Why does the USA have so many more of these shootings  per capita    Because these military grade weapons are legal in USA  they should not be  Same level of mental health problems in other advance nations and no other country has this epidemic of gun violence  Why  They banned  
569,569,2022-05-26 20:53:53+00:00,kevintheeking,"@beegdonkey @SandBlastr09 @borgposting I mean people also own ARs just cause they're gun enthusiasts and have their fun collecting and shooting. That's fine and all, but semi auto rifles like AR-15s shouldn't be able to leave private property (outside of cities) or have mags larger than 15 rounds.",0.1880208333333333,1,   I mean people also own ARs just cause they re gun enthusiasts and have their fun collecting and shooting  That s fine and all  but semi auto rifles like AR   s shouldn t be able to leave private property  outside of cities  or have mags larger than    rounds 
570,570,2022-05-26 20:53:53+00:00,milestougeaux,"@Acyn Every parent in the US who is pissed  about this should locate the gun store nearest to their school, google how to make a Molotov cocktail, and pay the store a visit a 3AM. Cuz the laws arent going to change. People will have to destroy the sources.",-0.2,-1, Every parent in the US who is pissed  about this should locate the gun store nearest to their school  google how to make a Molotov cocktail  and pay the store a visit a  AM  Cuz the laws arent going to change  People will have to destroy the sources 
571,571,2022-05-26 20:53:53+00:00,CorrineFergg,@VinnyD91 @broodgrillo1 @LegalLatino2022 @byron_c @bigolgeeek @lovelymari89 @DanielMarinKXAN If its harder for them to get a gun then thats better no? I guess walking into a store and buying a gun immediately is the same as having to track down a gun on the streets. All these shooters WERE law abiding citizens before they committed the crimes.,0.0611111111111111,1,       If its harder for them to get a gun then thats better no  I guess walking into a store and buying a gun immediately is the same as having to track down a gun on the streets  All these shooters WERE law abiding citizens before they committed the crimes 
